Day of Start Time,Location Name,Shift Name,Avg. Performance
20-Mar-20,Packing Line 06,3rd,0.553154716
21-Mar-20,Packing Line 06,3rd,0.205886402
22-Mar-20,Packing Line 06,3rd,0.387458
23-Mar-20,Packing Line 06,3rd,0.265190627
24-Mar-20,Packing Line 06,3rd,0.56153614
25-Mar-20,Packing Line 06,3rd,0.503769569
26-Mar-20,Packing Line 06,3rd,0.417343407
27-Mar-20,Packing Line 06,3rd,0.770920715
28-Mar-20,Packing Line 06,3rd,0.802179184
29-Mar-20,Packing Line 06,3rd,0.510335464
30-Mar-20,Packing Line 06,3rd,0.573817902
31-Mar-20,Packing Line 06,3rd,0.560256767
1-Apr-20,Packing Line 06,3rd,0.481353531
2-Apr-20,Packing Line 06,3rd,0.567263756
3-Apr-20,Packing Line 06,3rd,0.506322746
6-Apr-20,Packing Line 06,3rd,0.46930954
7-Apr-20,Packing Line 06,3rd,0.510502815
8-Apr-20,Packing Line 06,3rd,0.511429596
9-Apr-20,Packing Line 06,3rd,0.411524773
2-Jan-20,Packing Line 06,2nd,0.483674259
3-Jan-20,Packing Line 06,2nd,0.624129219
4-Jan-20,Packing Line 06,2nd,0.582113037
6-Jan-20,Packing Line 06,2nd,0.843959122
7-Jan-20,Packing Line 06,2nd,0.510934181
8-Jan-20,Packing Line 06,2nd,0.729734497
9-Jan-20,Packing Line 06,2nd,0.667928772
10-Jan-20,Packing Line 06,2nd,0.933413067
11-Jan-20,Packing Line 06,2nd,0.846419373
13-Jan-20,Packing Line 06,2nd,0.767070694
14-Jan-20,Packing Line 06,2nd,0.641775742
15-Jan-20,Packing Line 06,2nd,0.785285568
16-Jan-20,Packing Line 06,2nd,0.656877518
17-Jan-20,Packing Line 06,2nd,0.53776516
18-Jan-20,Packing Line 06,2nd,0.504788399
20-Jan-20,Packing Line 06,2nd,0.648983383
21-Jan-20,Packing Line 06,2nd,0.766981049
22-Jan-20,Packing Line 06,2nd,0.606159401
23-Jan-20,Packing Line 06,2nd,0.785386353
24-Jan-20,Packing Line 06,2nd,0.702050934
27-Jan-20,Packing Line 06,2nd,0.823625488
28-Jan-20,Packing Line 06,2nd,0.392746735
29-Jan-20,Packing Line 06,2nd,0.68791893
30-Jan-20,Packing Line 06,2nd,0.606120415
31-Jan-20,Packing Line 06,2nd,0.571401367
3-Feb-20,Packing Line 06,2nd,0.713554535
4-Feb-20,Packing Line 06,2nd,0.661481037
5-Feb-20,Packing Line 06,2nd,0.810524902
6-Feb-20,Packing Line 06,2nd,0.972003326
7-Feb-20,Packing Line 06,2nd,0.850165558
10-Feb-20,Packing Line 06,2nd,0.659741287
11-Feb-20,Packing Line 06,2nd,0.597031403
12-Feb-20,Packing Line 06,2nd,0.694247513
13-Feb-20,Packing Line 06,2nd,0.558837814
14-Feb-20,Packing Line 06,2nd,0.60299015
17-Feb-20,Packing Line 06,2nd,0.818460083
18-Feb-20,Packing Line 06,2nd,0.732246246
19-Feb-20,Packing Line 06,2nd,0.307105427
20-Feb-20,Packing Line 06,2nd,0.768430023
21-Feb-20,Packing Line 06,2nd,0.659657211
24-Feb-20,Packing Line 06,2nd,0.707409515
25-Feb-20,Packing Line 06,2nd,0.731622314
26-Feb-20,Packing Line 06,2nd,0.804479065
27-Feb-20,Packing Line 06,2nd,0.829410858
28-Feb-20,Packing Line 06,2nd,0.63080452
29-Feb-20,Packing Line 06,2nd,0.950006561
2-Mar-20,Packing Line 06,2nd,0.895273361
3-Mar-20,Packing Line 06,2nd,0.799978943
4-Mar-20,Packing Line 06,2nd,0.806997757
5-Mar-20,Packing Line 06,2nd,0.852105865
6-Mar-20,Packing Line 06,2nd,0.900320435
7-Mar-20,Packing Line 06,2nd,0.7555159
8-Mar-20,Packing Line 06,2nd,0.81689743
9-Mar-20,Packing Line 06,2nd,0.642127304
10-Mar-20,Packing Line 06,2nd,0.658945236
11-Mar-20,Packing Line 06,2nd,0.513214226
12-Mar-20,Packing Line 06,2nd,0.57532753
13-Mar-20,Packing Line 06,2nd,0.618430214
15-Mar-20,Packing Line 06,2nd,0.518370399
16-Mar-20,Packing Line 06,2nd,0.442577553
17-Mar-20,Packing Line 06,2nd,0.2962743
18-Mar-20,Packing Line 06,2nd,0.629599342
19-Mar-20,Packing Line 06,2nd,0.51777916
20-Mar-20,Packing Line 06,2nd,0.425258904
21-Mar-20,Packing Line 06,2nd,0.422871971
22-Mar-20,Packing Line 06,2nd,0.409853745
23-Mar-20,Packing Line 06,2nd,0.60298687
24-Mar-20,Packing Line 06,2nd,0.570794334
25-Mar-20,Packing Line 06,2nd,0.499026947
26-Mar-20,Packing Line 06,2nd,0.524870644
27-Mar-20,Packing Line 06,2nd,0.737176285
28-Mar-20,Packing Line 06,2nd,1.115991135
29-Mar-20,Packing Line 06,2nd,0.390659199
30-Mar-20,Packing Line 06,2nd,0.413738289
31-Mar-20,Packing Line 06,2nd,0.403547134
1-Apr-20,Packing Line 06,2nd,0.382849236
2-Apr-20,Packing Line 06,2nd,0.418316612
3-Apr-20,Packing Line 06,2nd,0.656115704
6-Apr-20,Packing Line 06,2nd,0.35100563
7-Apr-20,Packing Line 06,2nd,0.41188282
8-Apr-20,Packing Line 06,2nd,0.524739571
9-Apr-20,Packing Line 06,2nd,0.491769562
10-Apr-20,Packing Line 06,2nd,0.448658981
3-Jan-20,Packing Line 06,1st,0.633773486
4-Jan-20,Packing Line 06,1st,0.779500389
6-Jan-20,Packing Line 06,1st,0.834370575
7-Jan-20,Packing Line 06,1st,0.987558594
8-Jan-20,Packing Line 06,1st,0.985961227
9-Jan-20,Packing Line 06,1st,0.931574516
10-Jan-20,Packing Line 06,1st,1.127247925
11-Jan-20,Packing Line 06,1st,0.865428925
13-Jan-20,Packing Line 06,1st,0.80817997
14-Jan-20,Packing Line 06,1st,0.916264973
15-Jan-20,Packing Line 06,1st,0.692663918
16-Jan-20,Packing Line 06,1st,0.473784208
17-Jan-20,Packing Line 06,1st,0.533833027
18-Jan-20,Packing Line 06,1st,0.844139633
20-Jan-20,Packing Line 06,1st,0.765958214
21-Jan-20,Packing Line 06,1st,0.863703117
22-Jan-20,Packing Line 06,1st,0.721745644
23-Jan-20,Packing Line 06,1st,0.85110878
24-Jan-20,Packing Line 06,1st,0.331388941
27-Jan-20,Packing Line 06,1st,0.633616371
28-Jan-20,Packing Line 06,1st,0.73740593
29-Jan-20,Packing Line 06,1st,0.968809853
30-Jan-20,Packing Line 06,1st,0.273736792
31-Jan-20,Packing Line 06,1st,0.874360275
2-Feb-20,Packing Line 06,1st,0.230456486
3-Feb-20,Packing Line 06,1st,0.587089729
4-Feb-20,Packing Line 06,1st,0.861748352
5-Feb-20,Packing Line 06,1st,0.519533787
6-Feb-20,Packing Line 06,1st,0.745614624
7-Feb-20,Packing Line 06,1st,0.688238964
8-Feb-20,Packing Line 06,1st,0.83549675
10-Feb-20,Packing Line 06,1st,0.510460014
11-Feb-20,Packing Line 06,1st,1.045256615
12-Feb-20,Packing Line 06,1st,1.041243858
13-Feb-20,Packing Line 06,1st,0.992215958
14-Feb-20,Packing Line 06,1st,0.854837074
17-Feb-20,Packing Line 06,1st,0.750091095
18-Feb-20,Packing Line 06,1st,0.624212227
19-Feb-20,Packing Line 06,1st,1.038477783
20-Feb-20,Packing Line 06,1st,1.075729485
21-Feb-20,Packing Line 06,1st,1.147214165
24-Feb-20,Packing Line 06,1st,1.350549469
25-Feb-20,Packing Line 06,1st,0.815034332
26-Feb-20,Packing Line 06,1st,0.934688835
27-Feb-20,Packing Line 06,1st,0.762537092
28-Feb-20,Packing Line 06,1st,1.12014356
29-Feb-20,Packing Line 06,1st,1.293607216
2-Mar-20,Packing Line 06,1st,1.022973747
3-Mar-20,Packing Line 06,1st,0.409780108
4-Mar-20,Packing Line 06,1st,0.572249457
5-Mar-20,Packing Line 06,1st,0.819343109
6-Mar-20,Packing Line 06,1st,0.458363622
7-Mar-20,Packing Line 06,1st,0.539345779
8-Mar-20,Packing Line 06,1st,0.949590098
9-Mar-20,Packing Line 06,1st,0.819257908
10-Mar-20,Packing Line 06,1st,0.827325516
11-Mar-20,Packing Line 06,1st,0.794839439
12-Mar-20,Packing Line 06,1st,0.379203568
14-Mar-20,Packing Line 06,1st,0.319739304
15-Mar-20,Packing Line 06,1st,0.578295593
16-Mar-20,Packing Line 06,1st,0.568538437
17-Mar-20,Packing Line 06,1st,0.570081329
18-Mar-20,Packing Line 06,1st,0.520738945
19-Mar-20,Packing Line 06,1st,0.467761332
20-Mar-20,Packing Line 06,1st,0.447862396
21-Mar-20,Packing Line 06,1st,0.285605545
22-Mar-20,Packing Line 06,1st,0.520471242
23-Mar-20,Packing Line 06,1st,0.376526349
24-Mar-20,Packing Line 06,1st,0.497497215
25-Mar-20,Packing Line 06,1st,0.214795341
26-Mar-20,Packing Line 06,1st,0.526812477
27-Mar-20,Packing Line 06,1st,0.430488968
28-Mar-20,Packing Line 06,1st,0.964902954
29-Mar-20,Packing Line 06,1st,0.478264198
30-Mar-20,Packing Line 06,1st,0.534287796
31-Mar-20,Packing Line 06,1st,0.608878555
1-Apr-20,Packing Line 06,1st,0.266371908
2-Apr-20,Packing Line 06,1st,0.2567729
3-Apr-20,Packing Line 06,1st,0.754150925
6-Apr-20,Packing Line 06,1st,0.433604164
7-Apr-20,Packing Line 06,1st,0.452826481
8-Apr-20,Packing Line 06,1st,0.592607498
9-Apr-20,Packing Line 06,1st,0.689945068
10-Apr-20,Packing Line 06,1st,0.359123688
2-Jan-20,Packing Line 07,3rd,0.520851212
3-Jan-20,Packing Line 07,3rd,10.42385048
4-Jan-20,Packing Line 07,3rd,0.54586132
6-Jan-20,Packing Line 07,3rd,0.662500076
7-Jan-20,Packing Line 07,3rd,0.713885651
8-Jan-20,Packing Line 07,3rd,0.732475967
9-Jan-20,Packing Line 07,3rd,0.183421192
10-Jan-20,Packing Line 07,3rd,1.167561646
11-Jan-20,Packing Line 07,3rd,0.382469254
13-Jan-20,Packing Line 07,3rd,1.103686244
14-Jan-20,Packing Line 07,3rd,0.579458065
15-Jan-20,Packing Line 07,3rd,0.496509886
16-Jan-20,Packing Line 07,3rd,0.742851753
17-Jan-20,Packing Line 07,3rd,2.720575695
18-Jan-20,Packing Line 07,3rd,0.920883102
20-Jan-20,Packing Line 07,3rd,0.684005051
21-Jan-20,Packing Line 07,3rd,0.622988141
22-Jan-20,Packing Line 07,3rd,0.667903252
23-Jan-20,Packing Line 07,3rd,0.783796692
24-Jan-20,Packing Line 07,3rd,0.698590889
27-Jan-20,Packing Line 07,3rd,0.759823227
28-Jan-20,Packing Line 07,3rd,0.732677155
29-Jan-20,Packing Line 07,3rd,0.710728607
30-Jan-20,Packing Line 07,3rd,0.794929504
31-Jan-20,Packing Line 07,3rd,0.648691724
3-Feb-20,Packing Line 07,3rd,0.211979895
4-Feb-20,Packing Line 07,3rd,0.582440427
5-Feb-20,Packing Line 07,3rd,0.706442413
7-Feb-20,Packing Line 07,3rd,0.515934437
10-Feb-20,Packing Line 07,3rd,0.409219144
11-Feb-20,Packing Line 07,3rd,0.401146278
12-Feb-20,Packing Line 07,3rd,0.453853073
13-Feb-20,Packing Line 07,3rd,0.631012154
14-Feb-20,Packing Line 07,3rd,0.427758408
16-Feb-20,Packing Line 07,3rd,0.838291168
17-Feb-20,Packing Line 07,3rd,0.563787708
18-Feb-20,Packing Line 07,3rd,0.661424103
19-Feb-20,Packing Line 07,3rd,0.429920259
20-Feb-20,Packing Line 07,3rd,0.507323685
21-Feb-20,Packing Line 07,3rd,0.708400421
23-Feb-20,Packing Line 07,3rd,0.748976974
24-Feb-20,Packing Line 07,3rd,0.62395771
25-Feb-20,Packing Line 07,3rd,0.550500755
26-Feb-20,Packing Line 07,3rd,0.648453979
27-Feb-20,Packing Line 07,3rd,0.663594666
28-Feb-20,Packing Line 07,3rd,0.656509933
29-Feb-20,Packing Line 07,3rd,0.568712158
2-Mar-20,Packing Line 07,3rd,0.684797668
3-Mar-20,Packing Line 07,3rd,0.714248123
4-Mar-20,Packing Line 07,3rd,0.638740616
5-Mar-20,Packing Line 07,3rd,0.724209213
6-Mar-20,Packing Line 07,3rd,0.936738586
7-Mar-20,Packing Line 07,3rd,0.779610214
8-Mar-20,Packing Line 07,3rd,0.634404933
9-Mar-20,Packing Line 07,3rd,0.753361511
10-Mar-20,Packing Line 07,3rd,0.657596359
11-Mar-20,Packing Line 07,3rd,0.829315567
12-Mar-20,Packing Line 07,3rd,0.826523285
13-Mar-20,Packing Line 07,3rd,0.689116211
14-Mar-20,Packing Line 07,3rd,0.78227356
15-Mar-20,Packing Line 07,3rd,0.8112397
16-Mar-20,Packing Line 07,3rd,0.77650177
17-Mar-20,Packing Line 07,3rd,0.824507904
18-Mar-20,Packing Line 07,3rd,0.502427931
19-Mar-20,Packing Line 07,3rd,0.955009842
20-Mar-20,Packing Line 07,3rd,1.257978764
21-Mar-20,Packing Line 07,3rd,0.641781557
22-Mar-20,Packing Line 07,3rd,0.590382252
23-Mar-20,Packing Line 07,3rd,0.670428162
24-Mar-20,Packing Line 07,3rd,0.556775036
25-Mar-20,Packing Line 07,3rd,0.674647903
26-Mar-20,Packing Line 07,3rd,0.70543251
27-Mar-20,Packing Line 07,3rd,0.745448265
28-Mar-20,Packing Line 07,3rd,0.6992173
29-Mar-20,Packing Line 07,3rd,0.770312881
30-Mar-20,Packing Line 07,3rd,0.776953125
31-Mar-20,Packing Line 07,3rd,0.619002151
1-Apr-20,Packing Line 07,3rd,0.574257488
2-Apr-20,Packing Line 07,3rd,0.564019279
3-Apr-20,Packing Line 07,3rd,0.651207962
6-Apr-20,Packing Line 07,3rd,0.783665771
7-Apr-20,Packing Line 07,3rd,0.647784729
8-Apr-20,Packing Line 07,3rd,0.759065781
9-Apr-20,Packing Line 07,3rd,0.539595814
2-Jan-20,Packing Line 07,2nd,0.509752388
3-Jan-20,Packing Line 07,2nd,0.739986191
4-Jan-20,Packing Line 07,2nd,0.653300323
6-Jan-20,Packing Line 07,2nd,0.707355652
7-Jan-20,Packing Line 07,2nd,0.61183403
8-Jan-20,Packing Line 07,2nd,0.691755371
9-Jan-20,Packing Line 07,2nd,0.76574173
10-Jan-20,Packing Line 07,2nd,0.540123119
11-Jan-20,Packing Line 07,2nd,0.681352463
13-Jan-20,Packing Line 07,2nd,0.732226257
14-Jan-20,Packing Line 07,2nd,0.564060669
15-Jan-20,Packing Line 07,2nd,0.617819481
16-Jan-20,Packing Line 07,2nd,0.708048477
17-Jan-20,Packing Line 07,2nd,0.613250389
18-Jan-20,Packing Line 07,2nd,0.613541374
20-Jan-20,Packing Line 07,2nd,0.680274887
21-Jan-20,Packing Line 07,2nd,0.609220505
22-Jan-20,Packing Line 07,2nd,0.670377655
23-Jan-20,Packing Line 07,2nd,0.75325592
24-Jan-20,Packing Line 07,2nd,0.796245975
27-Jan-20,Packing Line 07,2nd,0.776853104
28-Jan-20,Packing Line 07,2nd,0.703892975
29-Jan-20,Packing Line 07,2nd,0.726322098
30-Jan-20,Packing Line 07,2nd,0.869789505
31-Jan-20,Packing Line 07,2nd,0.6182967
3-Feb-20,Packing Line 07,2nd,0.676586761
4-Feb-20,Packing Line 07,2nd,0.745198135
5-Feb-20,Packing Line 07,2nd,0.565889587
6-Feb-20,Packing Line 07,2nd,0.57208477
7-Feb-20,Packing Line 07,2nd,0.511117516
10-Feb-20,Packing Line 07,2nd,0.770718002
11-Feb-20,Packing Line 07,2nd,0.600695591
12-Feb-20,Packing Line 07,2nd,0.523262959
13-Feb-20,Packing Line 07,2nd,0.602484703
14-Feb-20,Packing Line 07,2nd,0.573425369
17-Feb-20,Packing Line 07,2nd,0.496883736
18-Feb-20,Packing Line 07,2nd,0.657495651
19-Feb-20,Packing Line 07,2nd,0.53291748
20-Feb-20,Packing Line 07,2nd,0.532129745
21-Feb-20,Packing Line 07,2nd,0.568447723
24-Feb-20,Packing Line 07,2nd,0.564846573
25-Feb-20,Packing Line 07,2nd,0.421369629
26-Feb-20,Packing Line 07,2nd,0.50085186
27-Feb-20,Packing Line 07,2nd,0.527800751
28-Feb-20,Packing Line 07,2nd,0.600103455
29-Feb-20,Packing Line 07,2nd,0.619279747
2-Mar-20,Packing Line 07,2nd,0.48640852
3-Mar-20,Packing Line 07,2nd,0.56912941
4-Mar-20,Packing Line 07,2nd,0.555215492
5-Mar-20,Packing Line 07,2nd,0.55210804
6-Mar-20,Packing Line 07,2nd,0.718866043
7-Mar-20,Packing Line 07,2nd,0.536102905
8-Mar-20,Packing Line 07,2nd,0.546883469
9-Mar-20,Packing Line 07,2nd,0.589951324
10-Mar-20,Packing Line 07,2nd,0.452419777
12-Mar-20,Packing Line 07,2nd,0.71567009
13-Mar-20,Packing Line 07,2nd,0.649080887
14-Mar-20,Packing Line 07,2nd,0.65137085
15-Mar-20,Packing Line 07,2nd,0.620436134
16-Mar-20,Packing Line 07,2nd,0.63171566
17-Mar-20,Packing Line 07,2nd,0.655781326
18-Mar-20,Packing Line 07,2nd,0.798481979
19-Mar-20,Packing Line 07,2nd,0.792551193
20-Mar-20,Packing Line 07,2nd,0.787158432
21-Mar-20,Packing Line 07,2nd,0.771268921
22-Mar-20,Packing Line 07,2nd,0.700074997
23-Mar-20,Packing Line 07,2nd,0.592236176
27-Mar-20,Packing Line 07,2nd,0.595593033
28-Mar-20,Packing Line 07,2nd,0.706560211
29-Mar-20,Packing Line 07,2nd,0.699392929
30-Mar-20,Packing Line 07,2nd,0.650704727
31-Mar-20,Packing Line 07,2nd,0.524266338
1-Apr-20,Packing Line 07,2nd,0.762333183
2-Apr-20,Packing Line 07,2nd,0.598312187
3-Apr-20,Packing Line 07,2nd,0.569487495
6-Apr-20,Packing Line 07,2nd,0.53803194
7-Apr-20,Packing Line 07,2nd,0.787646103
8-Apr-20,Packing Line 07,2nd,0.740659561
9-Apr-20,Packing Line 07,2nd,0.665416946
10-Apr-20,Packing Line 07,2nd,0.67949707
2-Jan-20,Packing Line 07,1st,0.771911926
3-Jan-20,Packing Line 07,1st,0.713220978
4-Jan-20,Packing Line 07,1st,0.795739059
6-Jan-20,Packing Line 07,1st,0.737222977
7-Jan-20,Packing Line 07,1st,0.736797333
8-Jan-20,Packing Line 07,1st,0.688041229
9-Jan-20,Packing Line 07,1st,0.631063995
10-Jan-20,Packing Line 07,1st,0.382854347
11-Jan-20,Packing Line 07,1st,0.598498325
13-Jan-20,Packing Line 07,1st,0.80515419
14-Jan-20,Packing Line 07,1st,0.733584976
15-Jan-20,Packing Line 07,1st,0.588328781
16-Jan-20,Packing Line 07,1st,0.323880386
17-Jan-20,Packing Line 07,1st,0.54056633
18-Jan-20,Packing Line 07,1st,0.153873835
20-Jan-20,Packing Line 07,1st,0.644672012
21-Jan-20,Packing Line 07,1st,0.664198074
22-Jan-20,Packing Line 07,1st,0.294783287
23-Jan-20,Packing Line 07,1st,0.764348907
24-Jan-20,Packing Line 07,1st,0.815534286
27-Jan-20,Packing Line 07,1st,0.700735245
28-Jan-20,Packing Line 07,1st,0.592528
29-Jan-20,Packing Line 07,1st,0.687449036
30-Jan-20,Packing Line 07,1st,0.6103936
31-Jan-20,Packing Line 07,1st,0.556692772
2-Feb-20,Packing Line 07,1st,0.421451569
4-Feb-20,Packing Line 07,1st,0.284208183
5-Feb-20,Packing Line 07,1st,0.520917664
6-Feb-20,Packing Line 07,1st,0.462262726
7-Feb-20,Packing Line 07,1st,0.298971806
10-Feb-20,Packing Line 07,1st,0.467426987
11-Feb-20,Packing Line 07,1st,0.532394333
12-Feb-20,Packing Line 07,1st,0.406620598
13-Feb-20,Packing Line 07,1st,0.772083435
14-Feb-20,Packing Line 07,1st,0.661989899
17-Feb-20,Packing Line 07,1st,0.468428993
18-Feb-20,Packing Line 07,1st,0.447981758
19-Feb-20,Packing Line 07,1st,0.506678467
20-Feb-20,Packing Line 07,1st,0.677709351
21-Feb-20,Packing Line 07,1st,0.761981964
24-Feb-20,Packing Line 07,1st,0.617608566
25-Feb-20,Packing Line 07,1st,0.238519173
26-Feb-20,Packing Line 07,1st,0.462238388
27-Feb-20,Packing Line 07,1st,0.621295738
28-Feb-20,Packing Line 07,1st,0.628665695
29-Feb-20,Packing Line 07,1st,0.573863449
2-Mar-20,Packing Line 07,1st,0.611750183
3-Mar-20,Packing Line 07,1st,0.672733841
4-Mar-20,Packing Line 07,1st,0.604148216
5-Mar-20,Packing Line 07,1st,0.691087646
6-Mar-20,Packing Line 07,1st,0.659190979
7-Mar-20,Packing Line 07,1st,0.666496124
8-Mar-20,Packing Line 07,1st,0.733516464
9-Mar-20,Packing Line 07,1st,0.574374428
10-Mar-20,Packing Line 07,1st,0.75582489
11-Mar-20,Packing Line 07,1st,0.700794487
12-Mar-20,Packing Line 07,1st,0.731867447
13-Mar-20,Packing Line 07,1st,0.737980118
14-Mar-20,Packing Line 07,1st,0.641361847
15-Mar-20,Packing Line 07,1st,0.70637619
16-Mar-20,Packing Line 07,1st,0.698253479
17-Mar-20,Packing Line 07,1st,0.699717255
18-Mar-20,Packing Line 07,1st,0.587230892
19-Mar-20,Packing Line 07,1st,0.639297924
20-Mar-20,Packing Line 07,1st,0.728356628
21-Mar-20,Packing Line 07,1st,0.627071667
22-Mar-20,Packing Line 07,1st,0.599054279
23-Mar-20,Packing Line 07,1st,0.610801506
24-Mar-20,Packing Line 07,1st,0.529553833
25-Mar-20,Packing Line 07,1st,0.524007168
26-Mar-20,Packing Line 07,1st,0.48753458
27-Mar-20,Packing Line 07,1st,0.741826553
28-Mar-20,Packing Line 07,1st,0.763821793
29-Mar-20,Packing Line 07,1st,0.567645073
30-Mar-20,Packing Line 07,1st,0.616654091
31-Mar-20,Packing Line 07,1st,0.700417709
1-Apr-20,Packing Line 07,1st,0.586664791
2-Apr-20,Packing Line 07,1st,0.549744625
3-Apr-20,Packing Line 07,1st,0.372917976
6-Apr-20,Packing Line 07,1st,0.531184692
7-Apr-20,Packing Line 07,1st,0.676644897
8-Apr-20,Packing Line 07,1st,0.592127609
9-Apr-20,Packing Line 07,1st,0.802835083
10-Apr-20,Packing Line 07,1st,0.462424755
2-Jan-20,Packing Line 08,3rd,0.462629191
3-Jan-20,Packing Line 08,3rd,0.410923996
4-Jan-20,Packing Line 08,3rd,0.474438146
6-Jan-20,Packing Line 08,3rd,0.649095764
7-Jan-20,Packing Line 08,3rd,0.819042892
8-Jan-20,Packing Line 08,3rd,0.733829937
9-Jan-20,Packing Line 08,3rd,0.471745275
10-Jan-20,Packing Line 08,3rd,0.700057831
11-Jan-20,Packing Line 08,3rd,0.551711311
13-Jan-20,Packing Line 08,3rd,0.388706017
14-Jan-20,Packing Line 08,3rd,0.601850605
15-Jan-20,Packing Line 08,3rd,0.705741615
16-Jan-20,Packing Line 08,3rd,0.549977493
17-Jan-20,Packing Line 08,3rd,0.741849556
18-Jan-20,Packing Line 08,3rd,0.695138817
20-Jan-20,Packing Line 08,3rd,0.555727539
21-Jan-20,Packing Line 08,3rd,0.48402537
22-Jan-20,Packing Line 08,3rd,0.640800629
23-Jan-20,Packing Line 08,3rd,0.603789749
24-Jan-20,Packing Line 08,3rd,0.334607811
27-Jan-20,Packing Line 08,3rd,0.69712429
28-Jan-20,Packing Line 08,3rd,0.586917572
29-Jan-20,Packing Line 08,3rd,0.80034668
30-Jan-20,Packing Line 08,3rd,0.482961025
31-Jan-20,Packing Line 08,3rd,0.713294271
3-Feb-20,Packing Line 08,3rd,0.658368607
4-Feb-20,Packing Line 08,3rd,0.604310913
5-Feb-20,Packing Line 08,3rd,0.693381195
6-Feb-20,Packing Line 08,3rd,0.629773026
7-Feb-20,Packing Line 08,3rd,0.465169659
11-Feb-20,Packing Line 08,3rd,0.557212524
12-Feb-20,Packing Line 08,3rd,0.616995735
13-Feb-20,Packing Line 08,3rd,0.563744049
14-Feb-20,Packing Line 08,3rd,0.611140976
16-Feb-20,Packing Line 08,3rd,0.520122452
17-Feb-20,Packing Line 08,3rd,0.684358139
18-Feb-20,Packing Line 08,3rd,0.690309448
19-Feb-20,Packing Line 08,3rd,0.502535706
20-Feb-20,Packing Line 08,3rd,0.655867767
21-Feb-20,Packing Line 08,3rd,0.666779861
23-Feb-20,Packing Line 08,3rd,0.609598503
24-Feb-20,Packing Line 08,3rd,0.595641212
25-Feb-20,Packing Line 08,3rd,0.50693924
26-Feb-20,Packing Line 08,3rd,0.560639267
27-Feb-20,Packing Line 08,3rd,0.728322983
28-Feb-20,Packing Line 08,3rd,0.494216728
29-Feb-20,Packing Line 08,3rd,0.319115276
2-Mar-20,Packing Line 08,3rd,0.556019287
3-Mar-20,Packing Line 08,3rd,0.615890694
4-Mar-20,Packing Line 08,3rd,0.720670547
5-Mar-20,Packing Line 08,3rd,0.60518177
6-Mar-20,Packing Line 08,3rd,0.545903435
7-Mar-20,Packing Line 08,3rd,0.526592789
8-Mar-20,Packing Line 08,3rd,0.636333466
9-Mar-20,Packing Line 08,3rd,0.643263016
10-Mar-20,Packing Line 08,3rd,0.522344284
11-Mar-20,Packing Line 08,3rd,0.612449341
12-Mar-20,Packing Line 08,3rd,0.639799652
13-Mar-20,Packing Line 08,3rd,0.69017189
14-Mar-20,Packing Line 08,3rd,0.742056885
15-Mar-20,Packing Line 08,3rd,0.688297958
16-Mar-20,Packing Line 08,3rd,0.651988373
17-Mar-20,Packing Line 08,3rd,0.772287216
18-Mar-20,Packing Line 08,3rd,0.764812164
19-Mar-20,Packing Line 08,3rd,0.70046524
20-Mar-20,Packing Line 08,3rd,0.75461647
21-Mar-20,Packing Line 08,3rd,0.846791534
22-Mar-20,Packing Line 08,3rd,0.660903549
23-Mar-20,Packing Line 08,3rd,0.695353775
24-Mar-20,Packing Line 08,3rd,0.736216583
25-Mar-20,Packing Line 08,3rd,0.919669647
26-Mar-20,Packing Line 08,3rd,0.59703476
27-Mar-20,Packing Line 08,3rd,0.672624435
28-Mar-20,Packing Line 08,3rd,0.84937355
29-Mar-20,Packing Line 08,3rd,0.770629654
30-Mar-20,Packing Line 08,3rd,0.738939514
31-Mar-20,Packing Line 08,3rd,0.594987049
1-Apr-20,Packing Line 08,3rd,0.689236908
2-Apr-20,Packing Line 08,3rd,0.662414169
3-Apr-20,Packing Line 08,3rd,0.834175072
4-Apr-20,Packing Line 08,3rd,0
5-Apr-20,Packing Line 08,3rd,0.341997261
6-Apr-20,Packing Line 08,3rd,0.754722748
7-Apr-20,Packing Line 08,3rd,0.713876724
8-Apr-20,Packing Line 08,3rd,0.776889267
9-Apr-20,Packing Line 08,3rd,0.709379807
10-Apr-20,Packing Line 08,3rd,2.319358368
2-Jan-20,Packing Line 08,2nd,0.752843704
3-Jan-20,Packing Line 08,2nd,0.768653488
4-Jan-20,Packing Line 08,2nd,0.814009819
6-Jan-20,Packing Line 08,2nd,0.591578255
7-Jan-20,Packing Line 08,2nd,0.752535858
8-Jan-20,Packing Line 08,2nd,0.750602341
9-Jan-20,Packing Line 08,2nd,0.576699371
10-Jan-20,Packing Line 08,2nd,0.735916634
11-Jan-20,Packing Line 08,2nd,0.580754185
13-Jan-20,Packing Line 08,2nd,0.633541412
14-Jan-20,Packing Line 08,2nd,0.788939285
15-Jan-20,Packing Line 08,2nd,0.750663986
16-Jan-20,Packing Line 08,2nd,0.642491074
17-Jan-20,Packing Line 08,2nd,0.675770493
18-Jan-20,Packing Line 08,2nd,0.648947067
20-Jan-20,Packing Line 08,2nd,0.788182983
21-Jan-20,Packing Line 08,2nd,0.606808071
22-Jan-20,Packing Line 08,2nd,0.711811676
23-Jan-20,Packing Line 08,2nd,0.604374542
24-Jan-20,Packing Line 08,2nd,0.584282799
27-Jan-20,Packing Line 08,2nd,0.671463928
28-Jan-20,Packing Line 08,2nd,0.491534109
29-Jan-20,Packing Line 08,2nd,0.757156754
